Id,SalePrice
2538.0,120853.56423669076
2539.0,132206.9911077465
2540.0,148152.6141455504
2541.0,87988.99580421066
2542.0,213203.29701813776
2543.0,226361.42634143354
2544.0,261789.1705950885
2545.0,310055.5192077444
2546.0,254318.11123247677
2547.0,201750.4933705842
2548.0,204149.5018682396
2549.0,173546.35910859844
2550.0,205749.64113716315
2551.0,223780.27494564885
2552.0,366451.7340047532
2553.0,159895.29685703618
2554.0,158460.11555271875
2555.0,149330.89685925795
2556.0,148416.7402791325
2557.0,236957.3125777617
2558.0,226497.86289398372
2559.0,184744.97660058457
2560.0,225570.48259210633
2561.0,114132.56492286129
2562.0,136328.68852477148
2563.0,149076.9500407721
2564.0,164990.02634263365
2565.0,108871.62988232495
2566.0,142173.87254325347
2567.0,118227.987353893
2568.0,103753.25448253658
2569.0,258239.81812767033
2570.0,219442.6933715688
2571.0,199130.31492091995
2572.0,240146.354334319
2573.0,286741.14940725686
2574.0,221410.18120203912
2575.0,264236.690828186
2576.0,188415.08949939022
2577.0,186942.49875589414
2578.0,187917.26819797233
2579.0,172679.08347028494
2580.0,155227.91659618076
2581.0,110560.4059480154
2582.0,115325.30594864022
2583.0,122997.0920025818
2584.0,134341.48525287444
2585.0,155989.6349568027
2586.0,167525.8345705103
2587.0,161514.11355582252
2588.0,715182.7449950259
2589.0,117985.0148209366
2590.0,132975.00549294846
2591.0,57805.38093770156
2592.0,75017.08019250166
2593.0,94626.64991219714
2594.0,93311.48535616044
2595.0,100891.79125899496
2596.0,189298.88155966438
2597.0,152636.81126836827
2598.0,161474.7709574448
2599.0,153724.57206886588
2600.0,164177.438967844
2601.0,158583.3044631905
2602.0,188535.23391433386
2603.0,154968.04371091025
2604.0,179233.02284651343
2605.0,137436.3258957928
2606.0,229537.59977294598
2607.0,233235.21531874733
2608.0,111301.00695917476
2609.0,200990.08610941935
2610.0,172958.1239360771
2611.0,230624.1703272392
2612.0,302986.9553286219
2613.0,132758.29462967534
2614.0,133595.86977283563
2615.0,155356.32961814152
2616.0,91518.66039206088
2617.0,14246.38357318379
2618.0,101654.1212115814
2619.0,128423.74324945128
2620.0,126767.68083279673
2621.0,315043.95888212556
2622.0,171024.2753862245
2623.0,183452.42007608945
2624.0,230974.06268821843
2625.0,214780.0497473413
2626.0,145532.72853331733
2627.0,151311.3048753892
2628.0,210099.6495000911
2629.0,239170.03012226894
2630.0,234342.46619520383
2631.0,262391.7065627361
2632.0,176394.74907225277
2633.0,200358.79940518131
2634.0,317076.5517349844
2635.0,183623.683001671
2636.0,279093.0060480824
2637.0,342367.28871668084
2638.0,198393.49159285985
2639.0,104107.47626225278
2640.0,62956.06023026374
2641.0,104810.18595972797
2642.0,80442.68169562425
2643.0,60527.698296822375
2644.0,153590.2459933781
2645.0,198175.48263141373
2646.0,184465.47491370607
2647.0,155290.3330114102
2648.0,118456.0284965774
2649.0,221768.0237251441
2650.0,164139.99388267053
2651.0,122222.90149343759
2652.0,98959.48908109078
2653.0,154795.6653164723
2654.0,155762.32013068674
2655.0,199686.51898039924
2656.0,199187.7470350163
2657.0,213643.15247399267
2658.0,180550.76545817405
2659.0,180952.41677262262
2660.0,179818.92891237978
2661.0,240048.6588538722
2662.0,295700.5628006696
2663.0,318447.7884667027
2664.0,172224.8600150426
2665.0,180414.0982129546
2666.0,464708.14012000104
2667.0,473022.6130785579
2668.0,386242.74586275406
2669.0,424188.7669946803
2670.0,415119.3565146746
2671.0,322307.27833183575
2672.0,389581.32151820743
2673.0,132030.14382650238
2674.0,168978.9083248549
2675.0,157912.54343371
2676.0,291791.4514811281
2677.0,184143.56997055095
2678.0,148332.828726877
2679.0,84509.42229795177
2680.0,173080.2498732945
2681.0,104875.62684355164
2682.0,111615.22646703571
2683.0,102365.94728026725
2684.0,92392.22489859583
2685.0,102913.6924769408
2686.0,146300.74566121586
2687.0,140836.9842788563
2688.0,139698.96794965584
2689.0,125647.92737358529
2690.0,383052.43744333927
2691.0,293386.6050351709
2692.0,280876.4006644725
2693.0,398476.7812823076
2694.0,352501.23592644697
2695.0,357854.2301634033
2696.0,341466.18899912434
2697.0,333895.0040137456
2698.0,364761.04506191146
2699.0,367621.60506832926
2700.0,368319.12622551434
2701.0,299217.0221430571
2702.0,262458.9569318611
2703.0,337619.6798524754
2704.0,293806.61810825905
2705.0,186247.23593308497
2706.0,192053.70906024985
2707.0,199834.32695287
2708.0,289284.91182972817
2709.0,192333.3671076647
2710.0,201939.658254351
2711.0,209541.38073972566
2712.0,199960.7916709818
2713.0,178531.98280207394
2714.0,191820.61433586106
2715.0,205585.277108897
2716.0,230216.55914298678
2717.0,288519.74966314295
2718.0,289703.12849084614
2719.0,382898.8426431343
2720.0,323964.87351985974
2721.0,446231.4046886442
2722.0,326353.071959842
2723.0,328762.70433453936
2724.0,282002.34092946537
2725.0,302487.84729768895
2726.0,234581.9547081194
2727.0,214962.06500308355
2728.0,373586.3837836138
2729.0,194421.94224902382
2730.0,144946.24968876503
2731.0,217139.19440324232
2732.0,168126.98964695493
2733.0,201322.47975929314
2734.0,182282.4433697043
2735.0,189210.07160349423
2736.0,193113.10594137618
2737.0,156947.71396557055
2738.0,129116.02019592468
2739.0,149588.87246469548
2740.0,106777.93670346588
2741.0,102458.62753762305
2742.0,142929.68156417785
2743.0,101187.06425632304
2744.0,100095.31933478825
2745.0,115587.39805130754
2746.0,132694.47199638886
2747.0,107505.33562501008
2748.0,120293.69216785394
2749.0,346700.1157942433
2750.0,386184.0936183096
2751.0,164153.51169330766
2752.0,133720.31250631856
2753.0,177717.15492662415
2754.0,120541.34205618221
2755.0,207620.19877273543
2756.0,223476.78371463437
2757.0,145092.50497189257
2758.0,176738.9580265819
2759.0,124370.39634479955
2760.0,159392.47730450053
2761.0,156729.63151316065
2762.0,109868.60323626827
2763.0,114238.40947249951
2764.0,158774.29231576947
2765.0,181860.45260792924
2766.0,177500.5248021176
2767.0,126778.6548324232
2768.0,148927.13576640747
2769.0,124464.02628344484
2770.0,139966.90923339548
2771.0,154601.0489939265
2772.0,128126.616168343
2773.0,126998.62391584832
2774.0,133886.2955469326
2775.0,121295.94329077471
2776.0,117362.27543830732
2777.0,133598.2109397268
2778.0,143375.22486937186
2779.0,147195.20338957338
2780.0,153913.6404500869
2781.0,165786.45960575528
2782.0,172125.92224344285
2783.0,141201.99174478464
2784.0,135510.05692269467
2785.0,155716.15634730877
2786.0,97822.56827769242
2787.0,130237.2643835335
2788.0,110554.62275354005
2789.0,133813.27023415267
2790.0,154943.26610487467
2791.0,154682.0776611385
2792.0,251845.3680929644
2793.0,125421.92505787686
2794.0,87986.02716704505
2795.0,56678.68665000843
2796.0,80165.35853505647
2797.0,167751.1667333478
2798.0,124320.91791138006
2799.0,145341.12924816646
2800.0,137322.46187224425
2801.0,187351.97428053804
2802.0,167871.27459584083
2803.0,266069.2398024672
2804.0,117658.19289009552
2805.0,82277.81015104614
2806.0,125343.97877389519
2807.0,140724.39170390833
2808.0,150991.41216384713
2809.0,105610.54969018651
2810.0,118018.32047632989
2811.0,171762.80118214432
2812.0,145703.8846672913
2813.0,120242.73477909062
2814.0,134173.86911980063
2815.0,134471.38937504822
2816.0,118186.5770436558
2817.0,118013.96677438822
2818.0,105061.62280603824
2819.0,96283.71026170207
2820.0,80186.06611549994
2821.0,103312.11441189097
2822.0,134483.04700699775
2823.0,122578.4793693102
2824.0,49933.6632211823
2825.0,113856.72503621131
2826.0,56671.958627810236
2827.0,166984.1270817998
2828.0,88983.10528024845
2829.0,102606.56942811748
2830.0,41996.99274722347
2831.0,176144.11109224847
2832.0,90522.92178524984
2833.0,128704.26714241505
2834.0,112534.66788806068
2835.0,222672.52097343095
2836.0,113071.69226398878
2837.0,102429.17519398592
2838.0,60678.43048902927
2839.0,115627.49615249597
2840.0,126234.83143932745
2841.0,178876.42510216078
2842.0,124406.36683912296
2843.0,113608.25566762919
2844.0,67528.00983855384
2845.0,251141.695465907
2846.0,163049.02063307865
2847.0,132737.87144342717
2848.0,121277.62983302493
2849.0,166494.88627591403
2850.0,175795.25780750765
2851.0,138585.17857266916
2852.0,137736.04321992304
2853.0,100384.16943665501
2854.0,234067.18577400874
2855.0,138358.6255936143
2856.0,135759.7391613014
2857.0,167578.61860571243
2858.0,125828.15044406895
2859.0,90396.09055264713
2860.0,174531.08612326207
2861.0,327150.6601935751
2862.0,183888.72848989535
2863.0,160134.17291500326
2864.0,141486.917773935
2865.0,132168.7209464945
2866.0,220469.08537656907
2867.0,200004.0807320401
2868.0,239277.76487470279
2869.0,189829.60226288298
2870.0,266589.11078647804
2871.0,290444.0877295891
2872.0,233079.37116510235
2873.0,223030.6289680507
2874.0,201932.44016010314
2875.0,156067.02240936412
2876.0,134914.0249097352
2877.0,161892.87685881136
2878.0,201972.17201022943
2879.0,197056.03373625455
2880.0,221169.05491072964
2881.0,157277.98540861486
2882.0,181564.79385819333
2883.0,110580.62844814034
2884.0,208402.93158200476
2885.0,211698.2641302473
2886.0,230312.4267036426
2887.0,192420.53631605394
2888.0,283722.16966966074
2889.0,217867.4102188819
2890.0,228081.91917246114
2891.0,231518.95240947045
2892.0,139416.1646571271
2893.0,203252.15458995244
2894.0,206587.61638018396
2895.0,191774.14597384585
2896.0,212550.01684746658
2897.0,81748.98650256312
2898.0,133360.13211030047
2899.0,137099.81261793198
2900.0,200604.95388384582
2901.0,151260.93608057313
2902.0,259097.92911744816
2903.0,136258.47733868286
2904.0,125163.84639177844
2905.0,73942.26699879789
2906.0,130308.17222090391
2907.0,116738.69725278765
2908.0,107381.8808670328
2909.0,63441.561659831554
2910.0,44351.62068668706
2911.0,79180.64137515938
2912.0,146946.02003199002
2913.0,138579.9595045736
2914.0,164974.60550293094
2915.0,152802.1617109538
2916.0,160059.7828009189
2917.0,147600.10474639153
2918.0,90736.43304220913
2919.0,136763.6849120115
,204922.2361804545
,198601.52266506106
,188549.6145030465
,181707.37164313346
,252131.72366842302
,125971.3006536332
,139307.14241615683
,26887.859257296426
,74236.52490416775
,155864.95878851647
,21267.051439627307
,54629.5992184754
,9589.892585322028
,326187.3241687552
,286765.666372858
,219073.94877901115
,129480.47422507638
,194943.45673940377
,170625.26458432246
,214628.78388381982
,176132.80998949427
,315068.95300701074
,332935.8640351435
,78070.8240880929
,195890.67948853783
,103117.63078845246
,99745.62807834148
,122034.36316559743
,74263.11808807054
,65126.707457165
,154059.11535185762
,54214.25982811139
,61014.61281746137
,72602.94702649838
,63939.70776983327
,177890.82319398737
,103761.94444532553
,241853.31586248567
